userId,movieId,rating,timestamp,last_watched_movie,last_rating
0,920,5.0,2000-07-30 18:31:49,397,5.0
0,922,5.0,2000-07-30 18:31:49,918,5.0
0,924,5.0,2000-07-30 19:06:58,826,4.0
0,926,5.0,2000-07-30 19:00:18,721,4.0
0,938,5.0,2000-07-30 19:02:03,966,5.0
0,954,5.0,2000-07-30 18:24:02,1322,4.0
0,956,3.0,2000-07-30 18:56:54,1990,5.0
0,963,4.0,2000-07-30 18:59:59,1739,2.0
0,968,5.0,2000-07-30 19:01:45,1700,5.0
0,973,5.0,2000-07-30 18:38:10,2705,4.0
0,976,5.0,2000-07-30 18:56:54,954,3.0
0,980,5.0,2000-07-30 18:45:03,0,4.0
0,989,5.0,2000-07-30 18:31:49,920,5.0
0,995,5.0,2000-07-30 19:08:06,613,3.0
0,1035,4.0,2000-07-30 18:56:33,917,2.0
0,1059,3.0,2000-07-30 18:44:13,786,5.0
0,1075,3.0,2000-07-30 18:50:17,1942,5.0
0,1083,3.0,2000-07-30 18:38:30,275,3.0
0,1109,3.0,2000-07-30 19:08:32,130,5.0
0,1125,4.0,2000-07-30 18:14:35,2141,5.0
0,1145,4.0,2000-07-30 18:16:25,190,3.0
0,1153,5.0,2000-07-30 18:18:27,2425,3.0
0,1170,4.0,2000-07-30 18:43:40,1968,2.0
0,1180,5.0,2000-07-30 18:38:10,971,5.0
0,1182,3.0,2000-07-30 18:18:45,2434,5.0
0,1189,5.0,2000-07-30 18:39:06,417,4.0
0,1217,5.0,2000-07-30 18:49:11,911,5.0
0,1219,4.0,2000-07-30 18:50:56,2242,4.0
0,1223,5.0,2000-07-30 18:58:24,2519,5.0
0,1234,3.0,2000-07-30 18:58:56,2388,1.0
0,1260,3.0,2000-07-30 18:43:40,1167,4.0
0,1297,5.0,2000-07-30 18:18:45,1179,3.0
0,1318,4.0,2000-07-30 18:20:30,2839,4.0
0,1325,4.0,2000-07-30 18:23:24,860,5.0
0,1331,5.0,2000-07-30 18:50:34,1073,3.0
0,1332,4.0,2000-07-30 18:50:56,1216,4.0
0,1400,4.0,2000-07-30 18:29:40,2600,4.0
0,1406,5.0,2000-07-30 18:24:57,952,5.0
0,1430,5.0,2000-07-30 18:36:16,718,5.0
0,1443,4.0,2000-07-30 18:28:30,325,4.0
0,1474,4.0,2000-07-30 18:36:51,2214,5.0
0,1479,5.0,2000-07-30 18:28:30,1440,4.0
0,1486,4.0,2000-07-30 19:09:36,1862,4.0
0,1492,5.0,2000-07-30 18:08:43,908,5.0
0,1502,4.0,2000-07-30 18:31:28,2304,4.0
0,1504,5.0,2000-07-30 18:48:23,785,3.0
0,1515,4.0,2000-07-30 18:42:43,545,3.0
0,1516,5.0,2000-07-30 18:46:31,787,5.0
0,1521,4.0,2000-07-30 18:29:07,2595,4.0
0,1525,5.0,2000-07-30 18:40:00,799,5.0
0,1542,5.0,2000-07-30 18:47:18,550,5.0
0,1552,5.0,2000-07-30 18:47:18,1539,5.0
0,1555,3.0,2000-07-30 18:28:30,1476,5.0
0,1556,5.0,2000-07-30 18:44:13,1057,3.0
0,1558,4.0,2000-07-30 18:47:18,1549,5.0
0,1561,4.0,2000-07-30 18:43:08,320,5.0
0,1566,4.0,2000-07-30 18:28:45,2099,4.0
0,1575,5.0,2000-07-30 18:42:09,1810,3.0
0,1576,5.0,2000-07-30 18:47:56,780,5.0
0,1594,5.0,2000-07-30 18:46:31,1513,5.0
0,1596,5.0,2000-07-30 18:46:31,1591,5.0
0,1598,5.0,2000-07-30 18:47:18,1555,4.0
0,1600,4.0,2000-07-30 18:28:45,1563,4.0
0,1616,5.0,2000-07-30 18:28:30,1552,3.0
0,1627,4.0,2000-07-30 18:28:00,833,5.0
0,1643,4.0,2000-07-30 18:28:30,1613,5.0
0,1673,2.0,2000-07-30 18:29:35,765,3.0
0,1686,4.0,2000-07-30 18:49:49,257,3.0
0,1690,4.0,2000-07-30 18:38:30,1081,3.0
0,1703,5.0,2000-07-30 19:01:04,136,5.0
0,1733,5.0,2000-07-30 18:54:23,906,4.0
0,1742,2.0,2000-07-30 18:59:06,2454,5.0
0,1754,5.0,2000-07-30 19:04:21,43,5.0
0,1767,4.0,2000-07-30 18:41:02,2790,4.0
0,1787,5.0,2000-07-30 18:52:03,2428,3.0
0,1789,2.0,2000-07-30 18:51:34,1967,4.0
0,1795,5.0,2000-07-30 18:18:13,2024,5.0
0,1805,4.0,2000-07-30 18:38:30,1687,4.0
0,1813,3.0,2000-07-30 18:41:53,853,4.0
0,1825,5.0,2000-07-30 18:37:22,5,4.0
0,1841,4.0,2000-07-30 18:43:40,1257,3.0
0,1849,5.0,2000-07-30 18:56:54,974,5.0
0,1857,5.0,2000-07-30 18:43:08,1558,4.0
0,1865,4.0,2000-07-30 19:09:29,484,5.0
0,1873,4.0,2000-08-08 07:27:42,1483,4.0
0,1882,5.0,2000-07-30 18:21:18,1913,5.0
0,1903,3.0,2000-07-30 18:38:48,1802,4.0
0,1904,5.0,2000-07-30 18:37:22,1822,5.0
0,1916,5.0,2000-07-30 18:21:05,2,4.0
0,1938,5.0,2000-07-30 18:31:28,1499,4.0
0,1945,5.0,2000-07-30 18:50:00,1683,4.0
0,1956,5.0,2000-07-30 18:19:04,1294,5.0
0,1970,4.0,2000-07-30 18:51:20,1329,4.0
0,1971,2.0,2000-07-30 18:43:08,1854,5.0
0,1978,4.0,2000-07-30 18:08:43,1489,5.0
0,1985,4.0,2000-07-30 18:39:37,2780,5.0
0,1986,5.0,2000-07-30 18:43:40,1838,4.0
0,1989,4.0,2000-07-30 18:56:33,1033,4.0
0,1990,4.0,2000-07-30 18:56:54,1846,5.0
0,1993,5.0,2000-07-30 18:56:33,1986,4.0
0,1996,3.0,2000-07-30 18:57:06,2034,5.0
0,2019,5.0,2000-07-30 18:30:55,912,4.0
0,2027,5.0,2000-07-30 18:16:25,1142,4.0
0,2037,5.0,2000-07-30 18:56:54,1987,4.0
0,2076,5.0,2000-07-30 18:45:03,978,5.0
0,2102,4.0,2000-07-30 18:28:30,1640,4.0
0,2125,4.0,2000-07-30 18:08:43,1975,4.0
0,2144,5.0,2000-07-30 18:14:28,383,4.0
0,2156,5.0,2000-07-30 18:28:00,1624,4.0
0,2181,5.0,2000-07-30 18:45:03,2073,5.0
0,2192,4.0,2000-07-30 18:38:10,1177,5.0
0,2214,5.0,2000-07-30 18:31:12,896,5.0
0,2216,5.0,2000-07-30 18:36:16,1427,5.0
0,2217,5.0,2000-07-30 18:36:31,2213,5.0
0,2218,5.0,2000-07-30 18:31:28,1935,5.0
0,2224,5.0,2000-07-30 18:54:42,1730,5.0
0,2246,4.0,2000-07-30 18:50:34,1328,5.0
0,2248,5.0,2000-07-30 18:41:35,699,5.0
0,2252,5.0,2000-07-30 18:37:51,508,4.0
0,2254,5.0,2000-07-30 18:37:22,1901,5.0
0,2257,4.0,2000-07-30 18:14:56,1122,4.0
0,2284,5.0,2000-07-30 19:02:42,2756,5.0
0,2285,5.0,2000-07-30 18:46:31,1593,5.0
0,2300,5.0,2000-07-30 18:20:08,435,3.0
0,2301,5.0,2000-07-30 19:08:06,993,5.0
0,2308,4.0,2000-07-30 18:31:12,2211,5.0
0,2370,5.0,2000-07-30 19:04:33,1751,5.0
0,2386,4.0,2000-07-30 18:41:35,2244,5.0
0,2392,1.0,2000-07-30 18:58:24,1220,5.0
0,2429,3.0,2000-07-30 18:18:13,1792,5.0
0,2432,3.0,2000-07-30 18:51:48,1786,2.0
0,2438,5.0,2000-07-30 18:18:27,1150,5.0
0,2458,5.0,2000-07-30 18:58:56,1231,3.0
0,2523,5.0,2000-07-30 18:58:04,828,5.0
0,2568,4.0,2000-07-30 18:29:59,1397,4.0
0,2569,4.0,2000-07-30 18:29:59,2564,4.0
0,2570,5.0,2000-07-30 18:38:48,1900,3.0
0,2576,5.0,2000-07-30 19:07:34,124,5.0
0,2578,5.0,2000-07-30 18:19:04,1953,5.0
0,2599,4.0,2000-07-30 18:28:45,1597,4.0
0,2604,4.0,2000-07-30 18:29:35,1670,2.0
0,2632,4.0,2000-07-30 18:37:51,2248,5.0
0,2670,5.0,2000-07-30 18:11:08,2122,4.0
0,2692,4.0,2000-07-30 18:11:23,2666,5.0
0,2709,4.0,2000-07-30 18:37:51,2628,4.0
0,2729,5.0,2000-07-30 18:26:29,703,5.0
0,2760,5.0,2000-07-30 19:02:17,904,5.0
0,2761,5.0,2000-07-30 18:31:49,987,5.0
0,2784,5.0,2000-07-30 18:39:23,366,3.0
0,2794,4.0,2000-07-30 18:40:17,1522,5.0
0,2798,4.0,2000-07-30 18:11:34,2688,4.0
0,2832,5.0,2000-07-30 18:30:55,2016,5.0
0,2843,4.0,2000-07-30 18:20:20,2296,5.0
0,2987,4.0,2000-07-30 18:48:23,1501,5.0
0,3668,5.0,2000-07-30 19:06:42,460,5.0
1,291,4.0,2015-10-24 19:30:29,6225,4.0
1,1283,4.5,2015-10-24 19:33:48,7666,5.0
1,2670,4.0,2015-10-24 19:28:05,8435,4.0
1,4607,4.0,2015-10-24 19:29:12,7295,3.0
1,5294,3.5,2015-10-24 19:29:20,4599,4.0
1,6236,4.0,2015-10-24 19:30:13,6773,5.0
1,6298,4.0,2015-10-24 19:31:04,291,4.0
1,6693,4.5,2015-10-24 19:32:21,6287,4.0
1,6784,5.0,2015-10-24 19:29:40,7126,3.0
1,6993,4.5,2015-10-24 19:32:34,8345,3.0
1,7137,3.0,2015-10-24 19:29:34,8274,5.0
1,7241,4.0,2015-10-24 19:28:46,7737,3.5
1,7306,3.0,2015-10-24 19:29:01,7745,2.5
1,7355,4.0,2015-10-24 19:27:21,277,3.0
1,7398,4.5,2015-10-24 19:35:40,8478,2.0
1,7419,5.0,2015-10-24 19:32:52,7559,4.0
1,7572,4.0,2015-10-24 19:32:46,6982,4.5
1,7679,5.0,2015-10-24 19:33:09,7407,5.0
1,7750,3.5,2015-10-24 19:28:11,2666,4.0
1,7758,2.5,2015-10-24 19:28:58,7230,4.0
1,8045,3.5,2015-10-24 19:27:54,8519,3.5
1,8287,5.0,2015-10-24 19:29:26,5285,3.5
1,8358,3.0,2015-10-24 19:32:25,6682,4.5
1,8448,4.0,2015-10-24 19:28:02,8032,3.5
1,8491,2.0,2015-10-24 19:34:36,8649,5.0
1,8532,3.5,2015-10-24 19:27:34,8796,5.0
1,8663,5.0,2015-10-24 19:34:32,1280,4.5
1,8810,5.0,2015-10-24 19:27:31,7343,4.0
2,30,0.5,2011-05-27 02:32:58,1540,0.5
2,461,0.5,2011-05-27 02:44:35,1549,0.5
2,545,0.5,2011-05-27 02:33:39,654,5.0
2,565,0.5,2011-05-27 02:43:48,850,0.5
2,585,0.5,2011-05-27 02:33:15,30,0.5
2,656,5.0,2011-05-27 02:33:31,2757,5.0
2,696,0.5,2011-05-27 02:32:47,1051,3.0
2,831,0.5,2011-05-27 02:33:47,968,0.5
2,852,0.5,2011-05-27 02:43:36,4259,0.5
2,961,0.5,2011-05-27 02:32:49,694,0.5
2,970,0.5,2011-05-27 02:33:44,544,0.5
2,999,0.5,2011-05-27 02:43:09,1489,0.5
2,1053,3.0,2011-05-27 02:32:41,1563,2.0
2,1189,4.5,2011-05-27 02:40:03,5482,4.5
2,1492,0.5,2011-05-27 02:42:55,7157,0.5
2,1543,0.5,2011-05-27 02:32:52,959,0.5
2,1552,0.5,2011-05-27 02:44:21,2935,0.5
2,1566,2.0,2011-05-27 02:32:39,971,3.5
2,1700,4.0,2011-05-27 02:33:51,829,0.5
2,1823,0.5,2011-05-27 02:44:53,3655,0.5
2,2140,5.0,2011-05-27 02:38:45,4109,5.0
2,2278,4.5,2011-05-27 02:40:54,5033,4.5
2,2414,0.5,2011-05-27 02:33:58,1697,4.0
2,2761,5.0,2011-05-27 02:33:23,583,0.5
2,2941,0.5,2011-05-27 02:44:05,564,0.5
2,3330,5.0,2011-05-27 02:36:10,3723,5.0
2,3661,0.5,2011-05-27 02:44:44,460,0.5
2,3729,5.0,2011-05-27 02:35:18,4033,5.0
2,4039,5.0,2011-05-27 02:35:08,5061,5.0
2,4044,4.5,2011-05-27 02:40:21,1186,4.5
2,4116,5.0,2011-05-27 02:37:05,7086,5.0
2,4267,0.5,2011-05-27 02:43:24,997,0.5
2,4588,5.0,2011-05-27 02:34:30,2410,0.5
2,5042,4.5,2011-05-27 02:40:36,4038,4.5
2,5070,5.0,2011-05-27 02:34:44,4580,5.0
2,5491,4.5,2011-05-27 02:39:53,2137,5.0
2,7097,5.0,2011-05-27 02:36:55,3324,5.0
2,7168,0.5,2011-05-27 02:42:44,2274,4.5
3,20,3.0,2001-04-10 20:39:59,41,3.0
3,31,2.0,1999-12-14 12:10:47,43,2.0
3,41,3.0,2001-04-10 20:37:27,2154,4.0
3,43,2.0,1999-12-14 12:10:25,1935,1.0
3,47,3.0,2000-07-26 14:46:26,2503,3.0
3,52,3.0,2000-07-25 15:20:44,2615,5.0
3,94,4.0,2001-04-09 20:39:44,3006,5.0
3,108,5.0,2000-07-26 14:45:58,1392,4.0
3,109,1.0,2001-04-09 20:42:00,2600,1.0
3,135,5.0,1999-12-13 09:49:31,2032,2.0
3,148,5.0,2000-07-26 14:42:45,2322,5.0
3,161,2.0,1999-12-13 10:00:59,781,4.0
3,183,5.0,1999-12-13 09:57:58,1537,4.0
3,189,1.0,1999-12-19 18:44:00,1280,1.0
3,198,5.0,2000-07-26 14:44:44,1370,4.0
3,201,2.0,1999-12-14 12:11:53,1120,4.0
3,211,3.0,2001-04-09 20:41:34,2994,3.0
3,224,5.0,1999-12-13 10:00:59,161,2.0
3,228,5.0,2000-07-25 15:21:08,52,3.0
3,257,1.0,1999-12-14 12:09:10,1286,4.0
3,278,5.0,1999-12-13 09:59:42,1787,5.0
3,300,5.0,2000-07-25 15:21:40,228,5.0
3,303,4.0,1999-12-19 18:44:23,189,1.0
3,306,4.0,2000-07-26 14:46:26,47,3.0
3,309,3.0,2001-04-10 20:35:01,2302,4.0
3,315,3.0,2000-07-26 14:55:06,1142,4.0
3,326,4.0,1999-12-13 09:51:30,470,5.0
3,361,2.0,1999-12-13 09:47:47,682,4.0
3,384,1.0,2001-04-10 20:35:15,3059,4.0
3,391,2.0,2001-04-09 20:40:28,94,4.0
3,398,5.0,1999-12-13 10:00:59,224,5.0
3,413,5.0,1999-12-14 12:24:50,1344,5.0
3,429,5.0,1999-12-13 10:11:12,1851,4.0
3,444,1.0,1999-12-13 09:58:26,183,5.0
3,471,5.0,1999-12-13 09:50:36,602,3.0
3,472,1.0,2000-07-25 15:27:12,987,4.0
3,485,2.0,1999-12-13 10:01:41,821,5.0
3,506,4.0,1999-12-13 10:07:50,1420,5.0
3,510,5.0,2000-07-25 15:46:26,917,4.0
3,512,3.0,2001-04-09 20:36:49,2075,1.0
3,515,2.0,1999-12-13 09:49:47,135,5.0
3,520,5.0,2000-07-25 15:46:48,2074,4.0
3,546,3.0,1999-12-13 10:11:46,1294,4.0
3,577,4.0,2001-04-10 20:40:30,2673,1.0
3,604,3.0,1999-12-13 09:50:01,514,2.0
3,628,4.0,1999-12-13 09:58:26,443,1.0
3,676,4.0,2000-07-26 14:45:14,1956,5.0
3,680,5.0,2000-07-26 14:55:47,2436,4.0
3,681,4.0,1999-12-13 10:07:33,1539,5.0
3,684,4.0,1999-12-13 09:47:26,143,3.0
3,686,4.0,1999-12-13 10:10:37,2010,4.0
3,690,5.0,1999-12-14 12:18:22,1068,1.0
3,692,5.0,1999-12-14 12:19:49,692,5.0
3,694,5.0,1999-12-14 12:18:22,688,5.0
3,696,5.0,1999-12-13 10:07:50,505,4.0
3,701,5.0,1999-12-13 10:05:21,813,4.0
3,702,5.0,1999-12-14 12:13:22,2080,2.0
3,711,5.0,2000-07-25 15:22:51,888,5.0
3,718,3.0,2001-04-09 20:44:45,962,4.0
3,783,4.0,1999-12-13 10:00:32,278,5.0
3,799,5.0,1999-12-14 12:14:14,700,5.0
3,808,3.0,2000-07-25 15:56:18,1386,3.0
3,810,2.0,2001-04-10 20:33:39,1441,4.0
3,815,4.0,1999-12-13 10:04:43,484,2.0
3,816,5.0,1999-12-14 12:14:52,797,5.0
3,818,2.0,1999-12-13 09:55:46,1945,5.0
3,819,5.0,2001-04-10 20:31:36,860,5.0
3,823,5.0,1999-12-13 10:00:59,397,5.0
3,825,5.0,2000-07-25 15:42:03,2093,5.0
3,832,3.0,2000-07-25 15:21:40,300,5.0
3,839,5.0,2000-07-25 15:42:03,823,5.0
3,862,5.0,2001-04-10 20:30:25,2482,4.0
3,883,4.0,2000-07-25 15:33:00,2141,5.0
3,885,1.0,2000-07-28 10:01:53,2319,3.0
3,890,5.0,2000-07-25 15:21:40,830,3.0
3,897,5.0,2000-07-25 15:26:03,955,4.0
3,898,5.0,2000-07-25 15:26:03,895,5.0
3,899,3.0,2000-07-25 15:25:28,709,5.0
3,900,2.0,1999-12-13 09:56:07,2233,2.0
3,904,5.0,1999-12-14 12:20:25,1636,5.0
3,911,1.0,2000-07-25 15:33:25,881,4.0
3,913,4.0,1999-12-13 10:08:49,694,5.0
3,919,4.0,2000-07-25 15:46:01,1624,5.0
3,925,4.0,2000-07-25 15:35:26,909,1.0
3,948,5.0,1999-12-14 12:20:08,690,5.0
3,957,4.0,2000-07-25 15:25:28,897,3.0
3,963,4.0,2000-07-26 14:44:44,198,5.0
3,964,4.0,2001-04-09 20:43:57,1359,2.0
3,977,2.0,2001-04-10 20:33:52,2978,3.0
3,980,5.0,1999-12-13 10:07:33,679,4.0
3,981,5.0,1999-12-13 09:51:30,326,4.0
3,986,4.0,1999-12-13 10:07:33,978,5.0
3,989,4.0,2000-07-25 15:26:03,896,5.0
3,1001,3.0,1999-12-13 09:47:47,360,2.0
3,1070,1.0,1999-12-14 12:16:06,814,5.0
3,1112,5.0,1999-12-13 10:09:27,1646,4.0
3,1123,4.0,1999-12-14 12:11:32,31,2.0
3,1145,4.0,2000-07-26 14:47:10,306,4.0
3,1153,4.0,1999-12-13 10:09:50,1109,5.0
3,1182,3.0,2001-04-10 20:40:44,575,4.0
3,1198,1.0,1999-12-13 10:11:46,545,3.0
3,1217,2.0,1999-12-13 10:10:37,684,4.0
3,1231,4.0,2000-07-26 14:45:58,108,5.0
3,1283,1.0,1999-12-19 18:43:35,412,5.0
3,1289,4.0,1999-12-13 10:12:36,2291,5.0
3,1297,4.0,1999-12-13 10:11:29,428,5.0
3,1298,5.0,1999-12-13 09:59:03,626,4.0
3,1299,3.0,2000-07-25 15:35:57,923,4.0
3,1347,5.0,1999-12-14 12:22:14,902,5.0
3,1362,2.0,2001-04-09 20:43:21,109,1.0
3,1373,4.0,2000-07-26 14:44:02,1372,3.0
3,1375,3.0,2000-07-26 14:43:37,1757,4.0
3,1380,2.0,2000-07-25 15:37:11,2519,4.0
3,1383,4.0,1999-12-19 18:46:19,303,4.0
3,1389,3.0,2000-07-25 15:55:05,1647,5.0
3,1395,4.0,2000-07-26 14:45:14,674,4.0
3,1396,1.0,2001-04-10 20:33:06,1604,5.0
3,1403,3.0,2001-04-10 20:34:30,975,2.0
3,1423,5.0,1999-12-13 10:07:33,984,4.0
3,1442,2.0,2000-07-26 14:44:44,961,4.0
3,1443,5.0,1999-12-13 09:56:07,898,2.0
3,1444,4.0,2001-04-10 20:33:06,1393,1.0
3,1493,2.0,1999-12-13 09:51:30,979,5.0
3,1540,4.0,1999-12-13 09:57:32,2016,5.0
3,1542,5.0,1999-12-13 10:05:21,699,5.0
3,1570,4.0,2001-04-10 20:36:56,383,1.0
3,1602,3.0,2001-04-10 20:42:08,1802,4.0
3,1607,5.0,2001-04-10 20:32:18,817,5.0
3,1627,5.0,2000-07-25 15:44:15,2407,4.0
3,1639,5.0,1999-12-14 12:20:08,946,5.0
3,1649,4.0,1999-12-13 10:08:49,911,4.0
3,1650,5.0,2000-07-25 15:46:48,519,5.0
3,1696,1.0,1999-12-19 18:47:18,1380,4.0
3,1729,1.0,2000-07-26 14:43:10,148,5.0
3,1740,2.0,2000-07-25 15:29:24,2387,1.0
3,1752,4.0,1999-12-13 09:47:47,999,3.0
3,1760,4.0,2000-07-26 14:43:10,1726,1.0
3,1790,5.0,1999-12-13 09:59:24,1295,5.0
3,1795,3.0,2000-07-26 14:55:06,315,3.0
3,1805,4.0,2001-04-10 20:41:42,1179,3.0
3,1854,4.0,1999-12-13 10:10:58,1214,2.0
3,1938,1.0,1999-12-14 12:09:45,257,1.0
3,1948,5.0,1999-12-13 09:54:23,2132,5.0
3,1959,5.0,2000-07-26 14:44:44,1439,2.0
3,1978,1.0,2001-04-09 20:41:34,211,3.0
3,2013,4.0,1999-12-13 10:09:50,1150,4.0
3,2019,5.0,1999-12-13 09:56:53,1440,5.0
3,2035,2.0,1999-12-13 09:49:02,2221,2.0
3,2077,4.0,2000-07-25 15:46:26,509,5.0
3,2078,1.0,2000-07-28 10:03:41,883,1.0
3,2083,2.0,1999-12-14 12:12:33,201,2.0
3,2096,5.0,2000-07-25 15:40:28,1377,2.0
3,2135,5.0,1999-12-13 09:53:34,2193,4.0
3,2144,5.0,2000-07-25 15:32:20,2376,4.0
3,2157,4.0,2001-04-10 20:36:56,1567,4.0
3,2196,4.0,1999-12-13 09:51:48,1490,2.0
3,2200,5.0,2001-04-10 20:34:30,1400,3.0
3,2224,2.0,1999-12-13 09:48:48,1749,4.0
3,2236,2.0,1999-12-13 09:55:46,816,2.0
3,2257,4.0,2001-04-09 20:36:50,511,3.0
3,2284,4.0,2001-04-10 20:56:40,1599,3.0
3,2295,5.0,1999-12-13 10:12:00,1195,1.0
3,2306,4.0,2001-04-10 20:34:44,2197,5.0
3,2323,3.0,2000-07-28 09:56:37,678,5.0
3,2326,5.0,2000-07-26 14:41:27,806,3.0
3,2380,4.0,2000-07-25 15:32:01,2823,3.0
3,2391,1.0,2000-07-25 15:28:50,471,1.0
3,2392,4.0,2000-07-25 15:42:51,837,5.0
3,2411,4.0,2000-07-25 15:43:48,2388,4.0
3,2440,4.0,2000-07-26 14:55:06,1792,3.0
3,2486,4.0,2001-04-10 20:28:18,2899,4.0
3,2507,3.0,2000-07-26 14:45:58,1228,4.0
3,2514,5.0,2000-07-25 15:18:49,2597,2.0
3,2523,4.0,2000-07-25 15:36:35,1296,3.0
3,2543,4.0,2001-04-09 20:47:18,3001,3.0
3,2601,2.0,2000-07-25 15:17:23,1693,1.0
3,2604,1.0,2001-04-09 20:41:48,1975,1.0
3,2619,5.0,2000-07-25 15:19:11,2510,5.0
3,2640,2.0,2001-04-09 20:46:52,3000,3.0
3,2677,1.0,2001-04-10 20:39:59,20,3.0
3,2827,3.0,2000-07-25 15:31:25,1737,2.0
3,2843,3.0,2001-04-10 20:56:47,2280,4.0
3,2876,5.0,2001-04-09 20:46:20,2949,4.0
3,2903,4.0,2001-04-10 20:27:45,2988,1.0
3,2912,3.0,2001-04-09 20:45:49,2973,4.0
3,2955,4.0,2001-04-09 20:46:04,3005,4.0
3,2979,4.0,2001-04-09 20:45:30,716,3.0
3,2984,3.0,2001-04-10 20:33:39,808,2.0
3,2994,1.0,2001-04-09 20:47:34,2539,4.0
3,3000,3.0,2001-04-09 20:40:56,390,2.0
3,3001,4.0,2001-04-09 20:46:20,2872,5.0
3,3006,3.0,2001-04-09 20:46:41,2995,4.0
3,3007,3.0,2001-04-09 20:47:06,2636,2.0
3,3011,4.0,2001-04-09 20:45:49,2907,3.0
3,3012,5.0,2001-04-09 20:39:13,3093,3.0
3,3038,3.0,2001-04-09 20:37:45,2253,4.0
3,3065,4.0,2001-04-10 20:35:01,309,3.0
